app_id,app_name,review_text,review_score,polarity,textblob_sentiment
258970,Gauntlet™,More fun and much more depth than I was expecting to this game. I can't wait to get 4 player local co-op going at some point soon.,1,0.18,Positive
260430,The Four Kings Casino and Slots,"Game freezes at card table. if you won money before that freeze, chances are, when you resign in, it will be gone! WTF",-1,-0.5,Negative
261030,The Walking Dead: Season Two,:-3,1,0.0,Neutral
261570,Ori and the Blind Forest,"Amazing Game. Graphics, Music, Gameplay are more than good. Try it.",1,0.35,Positive
264140,Pixel Piracy,"This is the game that made me say 'never again' to Early Access. Other reviews have detailed the bugs here, so I won't go into all that's wrong with the game. But from the Early Access perspective, as players we buy into Early Access because we believe in a concept and want to financially support independent developers. It's always a risk that the game won't turn out the way we hope, but we expect a genuine effort on the part of the developer to try to deliver on their promise. The promise of this game sounded great, and there are some solid gameplay ideas in here, but the developer took the money and abandonded the game. I learned a great lesson here; never trust a game developer on their promises. In the future, I will wait for a finished product before I put down my money. It's unfortunate that developers like this are going to ruin the crowd-funding paradigm, but it's inevitable that, with experiences like this, more and more players will refuse to take these risks.",-1,8.101851851851869E-4,Neutral
265630,Fistful of Frags,"its gr8 m8 dont hesit8 to r8 this, m8",1,0.0,Neutral
265930,Goat Simulator,GGGOAT - Greatest Goat Game Of All Time 10/10!!,1,0.1875,Positive
266210,One Way Heroics,At first I tought ewww pixels. But I bought it since it was like 80c on sale.  I played it and the 1st run I was really bad. I tried again and again and it became really fun.  RUN KILL SURVIIIIVEEEE! who cares that theyre pixels !,1,0.0062500000000000515,Neutral
268500,XCOM 2,HOOOOOOOOOOOOOOOOLLY GOD MOTHER OF SOMETHING I NEVER HAVE WRITEN A REVIEW BEFORE. fist things first bradford nice xcom. There are bugs but its worth.,1,0.3833333333333333,Positive
268500,XCOM 2,"Addictive, but...  Two main reasons not to buy this game 1. dumbed down, most of the good strategic elements from earlier titles taken out. This is just a tactical map game, there is very little 'choice' strategically... just go and do the next mission. 2. After playing for a while the game gets slower, and slower until the point where I think I am getting close to completing the game, but now the load screens take minutes, I cant equip my soldures as there is a 3-5 minute wait, etc. Very poorly coded!",-1,-0.09866452991452992,Neutral
268870,Satellite Reign,"Just started playing this game, and all I can say is wow. Having been a long time fan of the cyberpunk realtime tactical games, Syndicate Plus, and Syndicate Wars. Satellite Reign is a move up and away from the games it has been influenced by.   The plot is simple, keep your squad alive, and progress the objectives of the corporation. Mission details are given through a simple bullet point bases, no story telling cruft that a lot of players momentarily glance through. This game keeps it simple and so far, I can see myself coming back to it more and more.",1,0.0375,Neutral
269150,Luxuria Superbia,"This is surreal and charming--and overpriced; it's worth getting on sale or in a Humble Bundle pack, but unless you have a fetish for flowers, probably not worth paying full price for. (I suppose it depends on your available leisure money.)  That said, the game is fun for people like me who like games with low-pressure win conditions; it's not at all clear when you start playing what you're supposed to do--but it doesn't matter; you click the pretty flower and it explodes into color and moans at you.  Flower. Moaning. And saying 'yes' and 'more, faster, please,' and similar comments. The only thing subtle about the eroticism in this game is the lack of human-shaped genitalia. The actual game mechanics are subtle: after the first flower event (not sure what else to call it), you get progress bars, and more flowers open up; you can replay each of them, trying to maximize, erm, 'color,' which is not the same as speed--go too fast, and you'll be told to slow down.  ... Maybe it is worth full price.",1,0.06647509578544061,Neutral
271590,Grand Theft Auto V,is lag pls give me me money back tak:),1,0.25,Positive
273110,Counter-Strike Nexon: Studio,I can not put my name in the game,1,-0.4,Negative
274940,Depth,not a fan,-1,0.0,Neutral
274940,Depth,this game used to be so cheap,1,0.0,Neutral
275850,No Man's Sky,"Absolutely loving this game :D It is what open ended space exploration is meant to be like. No hand-holding here, no rails; only you, your space ship and your sense of wonder.  Runs smoothly thusfar, on max gfx settings on a 780GTX 16GB Ram. Haven't had a single crash; but I realise other players' experiences may differ depending on system and setups; these are all issues that will be ironed out in the near future, I'm sure; it's a small indie team, be patient.   Is it worth $60.00? If you love space, exploration and just a relaxing game where no goal in particular is the goal, absolutely! If you're looking for Battlefield style handholding fps shooter actionz, then sadly no - your expectation will no be met here (and for this I am glad).   There are a few frame drops here and there, but nothing extreme in my experience. The sounds and atmosphere are spectacular. The creatures can range from frightening to adorable, rng-be praised. My starting system was a bit bleak - nearly froze to death on my first planet :D Was magnificent to lift off and exit the atmosphere.   Having a blast.  Put away your short attention span, your lust for immediate gratification; jump in, explore and just enjoy the worlds that are yours and yours alone to explore.",1,0.161976911976912,Positive
282140,SOMA,"This isn't a bad game.  The first reason i brought this game is because i saw that it was created by the makers of amnesia, and that means that i expected a horror game. To be completely honest, i didnt really find myself being scared. A few parts contained some brilliant horror, and where you can tell that they added horror very similar to amnesia, but personally i wouldn't label this exactly a horror game. But there are parts that are scary.  Second of all, the story, is fantastic, i absolutely loved it... This has one of the best stories i have ever played in a game... the way you discover things along with the main character are brilliant. It keeps you wanting to find out what happens next, which basically meant that i played this game in 3 sittings. It's depressing, thats the first thing that i noted in this story... when you find out the truth about the main guy. SAD. When you have to make some moral decisions to do with other people. SAD. The description of the game says that it will make you question your entire existance. Yup, i agree with that. It's got such a large section on death.. And what comes after.. that while you're playing it you think 'damn... these poor f*ckers'...  My only disapointent was the lack of horror, and i must admit that i don't believe that it's worth £22... Buy it from somewhere else or wait until it's on sale... But it's a brilliant game and worth a play.",1,0.01640534262485482,Neutral
284950,Pixel Puzzles: Japan,"Sad, but true: Put 'Japan' in your game title and the game will sell.  But I could let that 'slide', because it's a puzzle game after all... PUZZLE - yes! Puzzle. Though the creator went out of his way to do everything to take the PUZZLE element out of the game. What's left? Well... do you know the experience of cutting &amp; pasting multiple lines in a textfile? That's what this game is. Let me eleborate:  1) You do not 'rotate' the pieces, they are pre-fixed to be alligned correctly the moment you 'fish' them out of the pond.  2) Double clicking somewhere around the area automatically fixes the position of your puzzle piece and thus takes away the challenging element. They stay fixed in that position also, so you already know you got the puzzle piece at the right spot. 3) The shapes of the pieces are so easily distinguishable that you don't even have to look at the overall picture to arrange them together.  What's fun about puzzle games? Not knowing which direction the puzzle piece goes, not knowing where to put it and having the joy of finally fitting one with the other after a long time of 'puzzling'. The creator took all those 3 elements away and what's left is a drag... litterally dragging the pieces to the board and be done with it.  Verdict: FAIL 2/10",-1,-0.029414682539682543,Neutral
286200,ReignMaker,https://www.youtube.com/watch?v=G9iJKXRj0ps&amp;list=PL3g25GfHOMYfjbUvyTijpjPMBMkvFJxk_&amp;index=1,1,0.0,Neutral
287390,Metro: Last Light Redux,good fun action packed game.,1,0.17500000000000002,Positive
287700,METAL GEAR SOLID V: THE PHANTOM PAIN,"I picked up the game in a steam sale. I know that the game was good but i never played it on my own. Now after i spend 60 plus hours i can say, that it is awesome. The open world design is great, character are interesting (not really a problem for the MGS series), player has options on how to finish the objective, great buddy system, a lot of customization, the mother base is a good bonus for the game.  I recommend the game for everybody, even if you don´t like STEALTH games in general, this is an awesome game.",1,0.18055555555555558,Positive
289070,Sid Meier's Civilization VI,"I don't understand why all the negitive reveiws are the popular ones. This game is bringing back a lot of Civ 4, and people aren't liking a lot of the changes and what it brought to the table. You may not like it, but I really enjoy this game. I still recommend it.",1,0.039999999999999994,Neutral
291480,Warface,i love it but it takes a lot to update,1,0.5,Positive
292390,Realms of the Haunting,"Me, personally, I didn't enjoy the game. Maybe you do...",-1,0.0,Neutral
292730,Call of Duty: Infinite Warfare,"This game is great despite all of the haters. Very fast paced and addiciting. They did a great job making this game! Has the same or a very similar engine to BO3 for combat with the jet packs. If that is not your cup of tea, you can play MW2 Remastered :)  Highly recommend. I was skeptical at first but after a few MP matches, quickly became addicted and now I cannot stop playing. If you are on the fence with this game, get it and you will not regret it!",1,0.0402222222222222,Neutral
294860,Valkyria Chronicles™,"The wait is worth it. Valkyria Chronicles was actually the game that made me buy a PS3 before and I'm glad that it made it to Steam as more people should definitely experience this masterpiece. Visually stunning, fascinating story and interesting gameplay; this game should be in your library forever.",1,0.21999999999999997,Positive
296470,Mount Your Friends,Would mount my friends again.  10/10,1,0.0,Neutral
297110,Cosmic DJ,"Cosmic DJ is, all things considered, indeed more of a toy than a proper game but it's a pretty fun one. As the titular protagonist, your task is to help people and fight bad vibes by filling a bar, you do so adding instruments to the track that's playing thus creating your own songs.   PROS:   -while extremely simple,the gameplay is very fun  -nonsensical yet entertaining story  -top notch sound (created by you aswell)  -good amount of different instruments  -intuitive controls,whether tapping or using a grid it's easy to choose instruments,their tone and when they'd appear  -charming graphics, they're simple overall but there's nice little touches, like the various instruments changing the scene whenever they're active during the track  -good sense of humour through the whole game   CONS:   -very simple gameplay, you can just click randomly and win, if you're so inclined  -very short, if you try and make some decent music it'd take you about an hour and a half  -screen flashing is sometimes overdone   http://steamcommunity.com/sharedfiles/filedetails/?id=450843453   Overall I found Cosmic DJ to be a fun albeit limited game: creating your tracks is an interesting experience and it surely tickled my creative side while the funny story was enough to carry the game through its duration. For 80 cents on sale I think this'd be an interesting experience for most people, even more so if you're interested in music.",1,0.17730590062111795,Positive
298930,Darkness Within: In Pursuit of Loath Nolder,"If you're a fan of classic Point-and-Click mysteries in the vein of games like 'Scatches', this one is definitely for you. A variety of beautiful, elegant environments and a rich, haunting soundtrack. Great atmosphere! You play as a police detective searching for the titular Loath Nolder amidst a slowly developing, Lovecraftian-inspired plot. A complex and compelling story builds around you in the form of newpaper articles, books, notes and your interaction with various strange and interesting characters. The puzzles are not terribly difficult, but do require you pay attention to the information you gather on the way.   A few gripes: There is an item and information combination mechanic present that isn't explained very well in-game, so some Google-fu is required. Some of the areas are also a little too dark (even with Gamma adjusted) and you may miss things if you're not careful. This is also the first in a trilogy and while you can find the first two on Steam, it seems the third game was discontinued in 2014 (having played only this one so far, I'm not sure where that might leave off the conclusion of the story). As a standalone though, this one is worth it.",1,0.11979166666666666,Positive
299360,Block N Load,"A little history lesson. A couple years back there was a free game called Ace of Spades. Think of it as a mix of minecraft and old shooters, it was more of a trench warfare type game. Then Jagex came alone, and purchased Ace of Spades. They shut the entire thing down and made a worse paid version, which died rather quickly. Now we come to this game, it's Ace of Spades again but with a different name and a few new features, even the font is the same! Everyone who bought AoS has been abandoned and now they're cashing in with an entirely new product that could have just been an update to the original.  As soon as the player numbers for this game dwindle they'll end all support and probably work on something else they get make money off of. If this game was free, I would be alright with it. But abandoning a game and a paid update is not something we should be supporting. If you want to play a game like this, play the original at  buildandshoot.com  This is not worth your money.",-1,-0.03411519036519037,Neutral
300,Day of Defeat: Source,Valve game using the Source Engine? That's a kinda smart use of 10 dollars. Realistic maps and weapons true to Wrold War II? That's a pretty ♥♥♥♥ing smart use of 10 dollars. Endless hours of multiplayer when your friends are off playing some other pansy-♥♥♥ shit? ♥♥♥♥ING GENIUS USE OF 10 DOLLARS.,1,0.03835978835978835,Neutral
303390,Dead Bits,only played to get trading cards lol,1,0.4,Positive
306200,The Happy Hereafter,"I must say I was beyond pleasantly surprised with this game. I loved The Promised Land and thought this was very similar looking so got it even though the reviews I read said the other was way better. So far Ive played this game over 2 hours and still looks like i have half the map to go. Love the play style, the cute lil characters that turn into zombies when hungry, pretty much everything. :D",1,0.1970238095238095,Positive
307290,Velvet Sundown,Moonbase Alpha on a boat,1,0.0,Neutral
307690,Sleeping Dogs: Definitive Edition,"the game is very great. Graphics has been upgraded alot, animation is great but the animation transition is sometime buggy and Wei's body is a bit stiff, it makes some jacket go under his neck skin. And finally i give it a solid 9/10 for the pork buns, if u dont have a pork buns yet, try it or u arent a whole man",1,0.19795918367346937,Positive
307780,Mortal Kombat X,"Rain map still laggy as heck, game not intelligently mapped to keyboard keys.",-1,-0.4,Negative
311210,Call of Duty: Black Ops III,im having stuttering issues with my AMD Fx 6100 CPU usage being 100% capped and my gpu is getting 45 - 60 fps,-1,0.0,Neutral
311210,Call of Duty: Black Ops III,"This game is one of the best games I've ever played ^^ After 48 hours of downloading it, I had 3 seconds of mind blowing intro video to the game. until it froze. ( At this point you could slowly begin to see my face drop) , And say what a pic of dung D: fix the fing game &lt;3",1,-0.10000000000000002,Negative
311210,Call of Duty: Black Ops III,Its still fun minus all the ♥♥♥♥ing frame drops and ♥♥♥♥♥♥ preformance its actually really good :),1,0.35,Positive
312750,Final Fantasy IV (3D Remake),did not play until realease on steam. regretting missing out on this great rpg with great gameplay and a story that sounds like it was written by shakesphere.,1,0.46666666666666673,Positive
31280,Poker Night at the Inventory,"Presentation Poker Night reveals 4 gaming characters playing a game of what seems to be Texas Hold em. all you have is 3 buttons. An easy way to play a poker video game. The characters are funny and it doesn't make it your typical boring poker game.  Graphics The graphics are nothing you should care for this game. But the images are polished and nothing looks bad.  Gameplay I do not know much about how Poker games work but it seems like this kind of poker (texas hold em) is more of a dumbed down version. Almost like a version for kids or something. But you only play by clicking 3 buttons, Fold, Call/check, Bet/Raise. And its mostly by luck. However, this makes it the simple of Poker games.  Lasting Appeal Its a 5 dollar game with some interesting dialogue and easy gameplay. I recommand this for Team Fortress 2 players who are in need of new items for their collection whatsoever. RATING : 8.3",1,-0.022342472342472292,Neutral
312990,The Expendabros,A fanominal arcade/action 2D platformer that makes Chuck Norris ♥♥♥♥ his pants with the awesome carnage,1,1.0,Positive
313340,Mountain,It's a vague Mountain Dating Simulator. 10/10 would meme again.,1,-0.5,Negative
314970,Age of Conquest IV,So boring,-1,-1.0,Negative
316720,planetarian ~the reverie of a little planet~,"Awesome VN obviously made by the renowned studio, VisualArt's Key ! Worth every cent, I'm really looking forward for the rerelease of CLANNAD VN ! :3",1,0.3416666666666666,Positive
318570,Hunters Of The Dead,"Essentially a tower defense which utilises a party-based combat system and takes a rogue-like approach to map generation. The game's scope, while limited, is novel and worthwhile for tower defense fans who want something a little different.  Map squares contains a randomly generated buildings which provide upgrades and are discovered as the player explores, however with each building unlocked there is a chance of battle, with increasing difficulty commensurate to distance from the starting base. While there is an element of skill involved, luck plays a larger part in the party's survival, before inevitable failure.  While some of the screenshots may look similar to  Plants vs. Zombies , Hunters of the Dead plays differently, with party members using action points upon placement on the combat board and subsequent movement.  Permanent upgrades can be purchased between games, however once all the upgrades have been unlocked the game turns to being essentially a high-score chaser.  - Skinny from the Fat B*stard  (curator link)",1,-0.11976817042606515,Negative
319510,Five Nights at Freddy's,"Five Nights at Freddy's is my first ever horror game. Nearly everyone knows about, thanks to the fame of many Youtubers, such as Markiplier and Game Theory. I've followed the series through both of these people, but when I finally bought the original game, I wanted to experience this game first hand. Overall, I really enjoyed my playthorugh of FNAF, finding it a mix of challenge and skill. Yes, the RNG system did get me a few times, but from night 1-6, I died only three times, and none on night six. Not lying, I didn't die on night six. From where Scott Cawthon is now with Sister Location, it's interesting to play the game which began, with the mysterious Golden Freddy, a few lines of dialogue in game and phone guys recordings. Whilst the gameplay is easy and simple, and only a few screens for images, the sounds make the player tense and alert, whilst the cameras prevent too much freedom. We also can't forget the iconic animatronics, who could be considered to be as many triple A video game characters. To finish, this game is something you should play through. I've had quite an easy time, and probably I'll play this on off as the game really immerses you. I'm looking forward to playing all, even if I am rather late (like two years)",1,0.011342592592592592,Neutral
322330,Don't Starve Together,Love this game just like don't starve! BUT IT LAGS A LOT! I always have lag issues when playing this game and it gets so bad sometimes &gt;~&lt; 4/5 stars!,1,-0.35,Negative
322330,Don't Starve Together,Very good game for messing around and it never gets boring with the infinite supply of mods,1,-0.16333333333333336,Negative
325630,Arms Dealer,"Arms dealer is a quite interesting economic simulator where you become an arms dealer after your father (I assume Nicolas Cage) dies. Though simple in it's concept (so far from my experience) basically buy low sell high, it does seem like it could get quite interesting later on, sparking wars so you can sell weapons to both sides and such. Right now it's somewhat unpolished but the Developers are genuine and pouring their heart and soul into this game, and will do everything in his power to make this an even more awesome game.  Also you should watch Lord of War before playing.",1,0.1897142857142857,Positive
327370,Brink of Consciousness: The Lonely Hearts Murders,"Good HOG game, great graphics and fun puzzles definlitly worth the play for fun of this kind of games.",1,0.37142857142857144,Positive
333880,Braveland Wizard,"This is a very simple game that is fun and a good time waster. The story is simple and the way to play is pretty easy. You don't have to try very hard to win, but this game is quite charming. I think I picked it up for less than a dollar when it was on sale.",1,0.15312499999999998,Positive
335240,Transformice,Hey lol ♥♥♥♥ed up game,-1,0.2,Positive
340,Half-Life 2: Lost Coast,"Half Life 2 Lost Coast is a fun but very short game, it doesn't really have anything to do with half life story but more of show n tell of the source engine, You get the game for free once you purchuse Half Life 2. All n all my own personal rating for this game would be a 8/10",1,0.02307692307692307,Neutral
340460,Spartans Vs Zombies Defense,"if you feel like just playing a casual game once in a while its good game for that but if your looking for action and stuff its not for you, the only reason im righting a review is cuz its getting down voted for the looks of it. it is a free game so you shouldnt always evppect like a TF2 qaultiy from the free market. over all its acually fun to play if you just wanna layback and play, and there is alittle bit a strats involved",1,0.004040404040404031,Neutral
342580,12 Labours of Hercules,"Nice game for children, but its also fun for adults,",1,0.16666666666666666,Positive
34330,Total War: SHOGUN 2,"me: YOU, NINJAS, RUN STRAIT INTO BATTLE, NO QUESTIONS ASKED them: *all dies* me: i'm such a great commander  10/10",1,0.4,Positive
346900,AdVenture Capitalist,"a wise friend of mine ones said, 'when life gives you lemon, you gotta make an oil company.' 11/10 m8",1,0.7,Positive
34900,Bad Rats,I got this game as a ♥♥♥♥ing BIRTHDAY PRESENT DO PEOPLE REALLY HATE ME THIS MUCH,-1,-0.25000000000000006,Negative
350080,Wolfenstein: The Old Blood,"While I did enjoy this game, and I would reccomend it to anyone that wants more of the same gameplay TNO had, I still have problems with it.  First off is the story. It was decent, up until the part where zombies got introduced. The game likes to kill off characters, trying to illicit emotional response. The problem is, is that they dont develop the characters enough for them to be memorable at all. I couldnt even tell you the name of the girl that was the most likable, because she died soon after (my choise in the story).  The antagonists however, are amazing. Rudi is by far my favorite character in the new wolfenstien universe. He's edgy nazi done right. And his boss fight was damn amazing.  Helga is really good. Her character seems the most belivable, and I love how threatening she is. Unfortunatly, her boss fight is    a giant mummy zombie thing, and you dont actually get to fight her like with deathshead and Rudi    I also liked the level design and enemy placement. Theres one part where enemies just keep comming, eventually a super soldaten is followed up by a panzerhund that comes crashing in. Very good, spooked me right out of my pants.   TL:DR - The Old Blood is a great game if you want a refresher on the gameplay that The New Order offered. But if youre just playing for story, you're probably better off just replaying The New Order.",1,0.2640148423005566,Positive
350910,Streets of Fury EX,Great Game. Just what I looked for. Old School Fighter with an adjacent 6 combo platform. Hope I finish it.,1,0.16666666666666666,Positive
351640,Eternal Senia,I honestly loved this little game. It had amazing music!! It is not hard to get into and absoluely not grindy at all! It is a must for any beginner in rpgs and veterans alike. Its difficult setting is not easy and it begs you to finish it multiple times. Definitely happy I spend 5 hours straight on this game.XD This is definitely worth your time and I would even consider paying for this! Just take a second to go through each menu because I only realised you could level up your skills half way through!!,1,0.1164434523809524,Positive
3540,Peggle Nights,More peggle! It is effectively more of the same. There are new levels that are fairly similar to previous games but there is a new character with a nice new power. If you have played the other peggle games then you are probably now addicted and will buy this game regardless of what I say here.,1,0.08686868686868687,Neutral
364360,Total War: WARHAMMER,"It seems that the devs will never learn to respect the consumers, DLC that should have been in the pricey base game is pathetic. I will never buy a Total War game again.",-1,-0.52,Negative
365590,Tom Clancy's The Division,"Boring after 3hrs ,you just re-run every mission to get XP etc... same as diablo but in shooter , time killer 2016.",-1,-0.5,Negative
374320,DARK SOULS™ III,Dark Souls 3 is an excellent game. I still wouldn't say it's my favourite game of all time - Dark Souls 1 holds that title - although it is still a fun experience no matter what Souls games you have played before.,1,0.03333333333333332,Neutral
374320,DARK SOULS™ III,This game certainly provides thee succ,1,-0.09285714285714287,Neutral
374320,DARK SOULS™ III,"By far the best game I've played to date. The difficulty is wonderful and after all the frustration to beat every single boss in the game, only have one thing to say... MONEY WELL SPENT",1,0.14107142857142857,Positive
377840,FINAL FANTASY IX,"Still has the same flaws as the PS version - long battle load times, etc.  Regardless, the best entry in the FF franchise,",1,0.31666666666666665,Positive
379720,DOOM,i shot satan in the face 666/10,1,0.0,Neutral
379720,DOOM,It is Doom!,1,0.0,Neutral
381210,Dead by Daylight,I very much enjoy playing this game with my friends. I highly reccomend this game to anybody that is looking for a game to play with friends.,1,-0.128,Negative
38400,Fallout,One word for each aspect of this game.,1,-0.4,Negative
39140,FINAL FANTASY VII,"Waited to get this on sale and for good reason. The graphics are just a bit too old school to be playing it on the PC. Idk why, but i would enjoy the crappy graphics if i popped it in a plain PS one. Fun Game but the default controls are a bit funky.",1,0.1476190476190476,Positive
39140,FINAL FANTASY VII,"This game is definetly an amazing game to have. I am absolutly addictied to this and since I know this is 60 hours plus, it is an amazing purchase!  To me this is an unbelieveably incredible game!",1,0.15833333333333335,Positive
391540,Undertale,"Blundertale doesn't quite live up to the hype. It's fun for what it is but with all of the hype, I expected more to be honest.",-1,0.28727272727272724,Positive
39210,FINAL FANTASY XIV Online,"A very solid MMO, and cross-platform with PS3/PS4 users, to boot. Definitely would highly recommend.",1,0.05333333333333334,Neutral
394360,Hearts of Iron IV,"This is my first review that I am aware of. If this is your first time playing a HOI game, then you should be happy with it. It's interesting and you will invest a lot of hours into it.  However, if you have any of the previous HOI's, this game is a joke. Once again, publishers feel they need to dumb down games in order to make more money. This HOI is incredibly simplistic and takes away a lot of the fabulous complexity in previous versions that made the game stand out. Research is simple and visually looks stupid with the fat buttons to make sure you follow the obvious linear trees. By 1944 in my first game, I had all national focuses, and 90% of technologies filled. The AI is dumb and very direct. They removed the complex diplomatic/intelligence structure. Warfare is simplistic with the front system, although some of it was interesting. I quickly ran out of generals, only to find out as I 'bought' new ones, the same face pic came up for several of the generals. I had 4 with the same face. Why do you buy generals with diplomatic experience versus army/navy/air experience? I had 400 army experience, and could not use it for anything really. I didn't want to create a new template, so it just went to waste. You should be able to use it to get generals, improve technology speed, get combat bonuses, etc. No air commanders??  I did like the way they designed Air combat. I thought overall it was better than the cumbersome air system from previous versions.  Verdict. I am giving it a negative review based on my experience playing previous versions. If taken without any previous knowledge, the game would be enjoyable.",-1,0.015155906895037326,Neutral
394510,HELLDIVERS™,"As a long fan of Alien Swarm, I give a lot of thanks to Arrowhead to make a really amazing game that I can enjoy with my friends. I can see that I will spend a lot of hours in this game, let's have a good community!",1,0.12187500000000001,Positive
39680,The Guild II: Renaissance,this is gud,1,0.0,Neutral
397460,The Jackbox Party Pack 2,"Would have preferred this be DLC to the original game, but is still a lot of fun with a big group of friends.",1,0.06874999999999999,Neutral
406150,Refunct,"A very short and fun game :) What do you do? You jump around coloring plataforms until you hit a button. Then a new set of plataforms and buttons appear. You repeat the process for about 20 min, and that is it! Worth it? Yeah! Something in the way the game flows + the music + the simple colors make it relaxing and really enjoyable!",1,0.13005050505050506,Positive
41070,Serious Sam 3: BFE,Horrible AI. The only good thing about this game are epic quotes.,-1,-0.12000000000000002,Negative
417860,Emily is Away,"So the fist time I played the game, I played it honestly and came away hating Emily. I played it again to reluctantly try to correct the problems stated in the first playthrough, but, as it turns out, your responses don't change the ending no matter what you pick. So I played it a 3rd time and was a cold-hearted 'bastid' to Emily just to feel better about myself after having been trampled on no matter what I chose the first 2 playthroughs. That's not a feeling the game should give you.",-1,0.11428571428571428,Positive
417990,,"Well After finally deciding to pull this game back up after some time. and i'll safely say that I don't regret it.  As much as i don't want people to think that i'm reccommending this game just for the simple fact of... oh i don't know... FURRIES LEL... this 'graphic novel' if you want to call it that, actually redeemed itself thanks to the added chaptures. Although i am keenly frustrated with the kinda obvious ending. and i don't mean by story wise. the story is pretty unique in of itself. i'm just not saying what it is for the sake of spoilers. it's the cliff hangers.....  the game is going for a furry graphic novel with branching paths, that much is clear. but due to the fairly recent controversies this game carries on it's shoulders, and the cons this game carries, I can safely say that if the developer just went with the simple route of turning his content into a book that anyone could own, he could of easily avoided all of this nonsense that's lead up to this point.   I understand that He was mainly going for an interactive story that can be told in a multitude of ways depending on what you, the player chooses to make. It sounds good on paper, but what he failed to realize is the little subtle details that Make graphic novels good. and that's just simple things like more expressions on the characters, or small animations attatched to the characters, you don't neccessarily NEED voice acting, but it certainly can help with the quality of the product.  being able to have more ART effort into the game WOULD OF BEEN NICE. little distractions like those can go a long way. seriously, the art is just mainly reused busts of the characters mentioned within the game. EVEN THE GOD DAMNED ACHIEVEMENTS ARE REUSED. If that's not lazy design i don't know what is. and i'll mention this one more time....  If the developer just went with the simple Idea of turning this graphic novel into a book that anyone could read, with an interesting front page and all that. he MORE THEN LIKELY wouldn't have all these people trying to sue him. Or having people making an effort to personally attack him.  with that said, I hope the developer see's his mistakes on this journey of his and does his best to make the right decisions to not only make his content better, but to also protect himself from legal issues. The story is interesting enough to stay entertained, but I wont say it's a FANTASTIC story. it's a fairly unique one, something worth reading to pass the time, but everyone has their own tastes in stories. But as much as I know, every story out there has already been told time and time again, cliche's and or cheesyness will always be there. But not once in my own opinion did i notice any cliche's and or cheesyness. just a whole lot of confusion and questions that are unanswered.  It's totally up to you if you want to play this game. but note that it's mainly the story that keeps it held up. ( sense thats the point of novels ) the art is alright, but it's seriously lacking.",1,0.10994444444444443,Positive
420,Half-Life 2: Episode Two,Slightly better then Half-Life 2. Much better then Episode One.,1,0.5,Positive
423880,Carpe Diem,Such a sad game... 10/10 would cry again,1,-0.3,Negative
427730,Who's Your Daddy?!,"Buggy game - game crashes after each match with a friend. I love the concept, fix the bugs!",-1,-0.05833333333333335,Neutral
42910,Magicka,"This review is written in Bahasa. English version is written below.  Magicka adalah game aksi dengan mekanisme sihir elemen yang cukup asyik dengan tampilan gameplay yang mirip DotA. Tugasmu dalam game ini cukup simpel, yaitu hancurkan monster-monster dengan kekuatan sihirmu, kalahkan boss, dan selesaikan setiap stage yang ada. Yang paling menarik dari game ini adalah mekanisme  magic -nya, di mana kamu dapat menggabung-gabungkan 8 elemen sihir yang ada untuk menciptakan sihir yang kuat sesuai situasi dan selera--simpel sekaligus kompleks. Ditambah mekanisme MP/mana tak terbatas, kamu bisa merasakan menjadi penyihir yang kuat.  Cerita Magicka--yang sedari awal sudah konyol, banyak dibumbui parodi ikon  pop culture  seperti Star Wars, 300, Castlevania, The Hobbit plus bahasa lucu (English+Swedish+gibberish) sehingga menjadikannya semakin konyol lagi.  Sangat menyenangkan untuk dimainkan sendiri ataupun multiplayer (biar bisa saling bunuh antar teman). Oh ya, ingat-ingatlah mantra sakti 'QFASA' dan kalau suntuk jangan lupa 'dunka dunka'. Happy gaming!   English Version   Magicka is an action game with interesting elemental magic mechanism, with gameplay which looks similar to DotA. The objective is fairly simple: defeat your enemies with your mighty magick power, defeat the boss and clear the stage. The most interesting thing about this game is its magic casting mechanism where you can combine the 8 magick elements to produce many kinds of spell best suited to the situation and your personal taste. With unlimited MP/mana, you can truly experience what it feels like to be mighty wizard in fantasy RPG setting (with comedic touch).  The story--which is already funny, is made even funnier with pop culture icon parodies such as Star Wars, 300, Castlevania, The Hobbit, etc. The Simlish-like language (or maybe English+Swedish+Gibberish) is also very funny.  It's a very fun game to play alone or with friends (so you can kill each other 'accidentally'). Also, never forget QFASA and try to do some 'dunka dunka' whenever you get stressed. Happy gaming!",1,0.19161290322580643,Positive
